#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_all.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Consolidated list of all HPO to MP mappings done by MGI. In the comments section the project that was the source of the list is listed. Some terms came from more than one source. The KidsFirst list was a list of HPO terms provided by the KidsFirst team from the set of terms used for patients in their cohorts. The scoliosis, Alzheimer, cleft palate, Down Syndrome, CHARGE Syndrome, Cornelia De Lange Syndrome, and COVID term sets were generated by MGI for symptoms or phenotypes associated with the disease. For the COVID set the references for each sign or symptom are listed in the Other column. Initially the mapping dates for the KidsFirst mappings were not tracked, so these were given the date of when we received the file (5/27/21).  The scoliosis, cleft palate, Down Syndrome, CHARGE Syndrome, and Cornelia De Lange Syndrome sets consist of MP terms that are associated with mouse models of scoliosis. For Down Syndrome, CHARGE Syndrome, and Cornelia De Lange Syndrome HPO terms associated with each disease were also pulled from the HPO files for mapping. The Alzheimer and COVID sets were created by identifying symptoms and signs for patients from the literature then identifying the relevant MP and HP terms and finally mapping the identified terms to terms in the other ontology. Use of skos mappings terms: exact match: MP term is the same as the HPO term, ignoring that the HP term applies only to humans; broad match: HPO term covers more than the MP term, ignoring the species restriction; narrow match: HPO term is more restricted than the MP term; related match: MP term and HPO term share some similarity but would not have a parent-child relation in a shared ontology."
#creator_id:
# - orcid:0000-0003-4606-0597
# - orcid:0000-0002-6490-7723
# - orcid:0000-0003-2307-1226
# - ror:021sy4w91
# - wikidata:Q1951035
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	author_id	mapping_date	comment	other
HP:0011420	Age of death	skos:broadMatch	1	MP:0011100	preweaning lethality, complete penetrance	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-02	scoliosis	
HP:0011480	Unilateral microphthalmos	skos:exactMatch	1	MP:0031289	unilateral microphthalmia	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-09-20	KidsFirst; new term, parent would be MP:0001297	
HP:0011546	Abnormal atrioventricular connection	skos:exactMatch	1	MP:0010435	abnormal heart atrium and ventricle connection	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; add synonym	
HP:0011563	Abnormal ventriculoarterial connection	skos:narrowMatch	0.6	MP:0010426	abnormal heart and great artery attachment	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; unclear if all the great arteries are included in the HPO term	
HP:0011570	Congenital mitral stenosis	skos:narrowMatch	1	MP:0006122	mitral valve stenosis	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-12-20	KidsFirst; MP term does not specify congenital onset and is thus an exact match to HPO term Mitral stenosis HP:0005163 rather than Congenital mitral stenosis HP:0011570	
HP:0011590	Double aortic arch	skos:exactMatch	1	MP:0004159	double aortic arch	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0011611	Interrupted aortic arch	skos:exactMatch	1	MP:0004157	interrupted aortic arch	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst	
HP:0011620	Abnormality of abdominal situs	skos:exactMatch	1	MP:0031284	abdominal situs abnormality	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723|orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; MP has MP:0011250 and MP:0011249 but not the parent grouping term	
HP:0011623	Muscular ventricular septal defect	skos:exactMatch	1	MP:0010420	muscular ventricular septal defect	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-25	KidsFirst	
HP:0011675	Arrhythmia	skos:broadMatch	1	MP:0001636	irregular heartbeat	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2023-07-28	COVID	PMID:32354800, PMID:32620220, https://doi.org/10.1101/2020.10.09.20209379
HP:0011821	Abnormality of facial skeleton	skos:exactMatch	1	MP:0005274	abnormal viscerocranium morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0011842	Abnormal skeletal morphology	skos:broadMatch	1	MP:0002113	abnormal skeleton development	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	scoliosis	
HP:0011842	Abnormal skeletal morphology	skos:exactMatch	1	MP:0005508	abnormal skeleton morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	scoliosis	
HP:0011844	Abnormal appendicular skeleton morphology	skos:exactMatch	1	MP:0009250	abnormal appendicular skeleton morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-28	scoliosis	
HP:0011849	Abnormal bone ossification	skos:relatedMatch	1	MP:0000060	delayed bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-01	scoliosis; MP term is in the physiology branch HO term is in the morphology branch	
HP:0011849	Abnormal bone ossification	skos:relatedMatch	1	MP:0003419	delayed endochondral bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-01	scoliosis; MP term is in the physiology branch HO term is in the morphology branch	
HP:0011849	Abnormal bone ossification	skos:relatedMatch	0.9	MP:0008271	abnormal bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-15	scoliosis; while the terms have the same label and text definition, the child terms are distinct as MP term is on the physiology branch and is about the process, both use GO term in eq, HPO term is on the morphology branch and has child terms about morphological outcomes, see HPO ticket 9761, Peter wants this to stay as the outcome of the process not actually the process	
HP:0011877	Increased mean platelet volume	skos:exactMatch	1	MP:0002599	increased mean platelet volume	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32935808, PMID:32892687
HP:0011892	Low levels of vitamin K	skos:exactMatch	1	MP:0031263	decreased vitamin K level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID, KidsFirst	https://doi.org/10.1101/2020.12.21.20248613
HP:0011897	Neutrophilia	skos:exactMatch	1	MP:0000219	increased neutrophil cell number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32007143, PMID:31986264, PMID:32311826
HP:0011899	Hyperfibrinogenemia	skos:exactMatch	1	MP:0012331	increased circulating fibrinogen level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32467443
HP:0011900	Hypofibrinogenemia	skos:exactMatch	1	MP:0012330	decreased circulating fibrinogen level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32311826
HP:0011950	Bronchiolitis	skos:exactMatch	1	MP:0031054	bronchiolitis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32421539
HP:0011969	Elevated circulating luteinizing hormone level	skos:exactMatch	1	MP:0001751	increased circulating luteinizing hormone level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	https://doi.org/10.1101/2020.03.21.20037267
HP:0011970	Cerebral amyloid angiopathy	skos:exactMatch	1	MP:0004254	cerebral amyloid angiopathy	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226	2021-07-29	Alzheimer	
HP:0011970	Cerebral amyloid angiopathy	skos:exactMatch	1	MP:0004254	cerebral amyloid angiopathy	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226	2021-07-29	Alzheimer	
HP:0011994	Abnormal atrial septum morphology	skos:exactMatch	1	MP:0000282	abnormal interatrial septum morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0012020	Right aortic arch	skos:exactMatch	1	MP:0004158	right aortic arch	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0012084	Abnormality of skeletal muscle fiber size	skos:broadMatch	1	MP:0009400	decreased skeletal muscle fiber size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-01	scoliosis	
HP:0012104	Parietal cortical atrophy	skos:relatedMatch	0.9	MP:0021011	parietal lobe atrophy	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226	2021-07-29	Alzheimer	
HP:0012146	Abnormality of von Willebrand factor	skos:narrowMatch	1	MP:0031165	increased circulating von Willebrand factor level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32708334, PMID:32415579
HP:0012156	Hemophagocytosis	skos:exactMatch	1	MP:0031070	hemophagocytosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32411313
HP:0012189	Hodgkin lymphoma	skos:relatedMatch	0.8	MP:0012431	increased lymphoma incidence	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst; both broad and related, single annotation to this term that mentions Hodgkin's multiple ones mention non-Hodgkin's	
HP:0012211	Abnormal renal physiology	skos:exactMatch	1	MP:0002136	abnormal kidney physiology	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-12-20	KidsFirst	
HP:0012226	Ovarian teratoma	skos:relatedMatch	1	MP:0009442	increased ovarian teratoma incidence	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-12-20	KidsFirst	
HP:0012254	Ewing sarcoma	skos:relatedMatch	0.8	MP:0002032	increased sarcoma incidence	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst; both broad and related, no annotations in MGI	
HP:0012282	Morbilliform rash	skos:broadMatch	1	MP:0031103	skin rash	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32390279
HP:0012303	Abnormal aortic arch morphology	skos:exactMatch	1	MP:0004113	abnormal aortic arch morphology	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-12-20	KidsFirst; MP term refers specifically to the adult aortic arch structure and includes details on branches	
HP:0012312	Monocytopenia	skos:exactMatch	1	MP:0000223	decreased monocyte cell number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32161940, PMID:32492406
HP:0012332	Abnormal autonomic nervous system physiology	skos:exactMatch	1	MP:0006276	abnormal autonomic nervous system physiology	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226	2021-07-29	Alzheimer	
HP:0012375	Chemosis	skos:exactMatch	1	MP:0031097	conjunctival chemosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32421258, PMID:32232433
HP:0012378	Fatigue	skos:exactMatch	1	MP:0002899	fatigue	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32574165
HP:0012384	Rhinitis	skos:exactMatch	1	MP:0001867	rhinitis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32451564
HP:0012387	Bronchitis	skos:exactMatch	1	MP:0031055	bronchitis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32493030, PMID:32682491, PMID:32879413
HP:0012416	Hypercapnia	skos:narrowMatch	1	MP:0002318	hypercapnia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2023-07-28	COVID	PMID:32203672
HP:0012417	Hypocapnia	skos:narrowMatch	1	MP:0003032	hypocapnia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2023-07-28	COVID	PMID:32344310
HP:0012418	Hypoxemia	skos:relatedMatch	1	MP:0005039	hypoxia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32376101, PMID:32319424
HP:0012418	Hypoxemia	skos:exactMatch	1	MP:0012549	hypoxemia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID; HP term related synonym = Hypoxia	PMID:32376101
HP:0012418	Hypoxemia	skos:relatedMatch	1	MP:0031068	decreased blood oxygen saturation level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32653160
HP:0012443	Abnormality of brain morphology	skos:exactMatch	1	MP:0002152	abnormal brain morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0012486	Myelitis	skos:exactMatch	1	MP:0030987	spinal cord inflammation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32464367
HP:0012516	Tetralogy of Fallot with pulmonary atresia	skos:narrowMatch	1	MP:0002127	abnormal cardiovascular system morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst	
HP:0012541	Cephalohematoma	skos:exactMatch	1	MP:0001915	intracranial hemorrhage	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst	
HP:0012583	Unilateral renal hypoplasia	skos:narrowMatch	1	MP:0003446	renal hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-09-30	KidsFirst; MP term cover unilateral and bilateral, consider splitting, there are annotations that could be moved to the new term	
HP:0012592	Albuminuria	skos:exactMatch	1	MP:0002871	albuminuria	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32204907, PMID:32620220
HP:0012638	Abnormal nervous system physiology	skos:exactMatch	1	MP:0003633	abnormal nervous system physiology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0012664	Reduced ejection fraction	skos:broadMatch	1	MP:0005598	decreased ventricle muscle contractility	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID; based on parentage the HPO term is restricted to the left ventricle	PMID:33187875, PMID:33075857, https://doi.org/10.1101/2020.11.10.20229294
HP:0012735	Cough	skos:exactMatch	1	MP:0031088	coughing	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32574165
HP:0012741	Unilateral cryptorchidism	skos:exactMatch	1	MP:0031286	unilateral cryptorchism	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-07-26	KidsFirst	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0004297	abnormal proprioceptive neuron morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	scoliosis	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0008467	absent proprioceptive neurons	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	scoliosis	
HP:0012790	Abnormal intramembranous ossification	skos:relatedMatch	0.9	MP:0008273	abnormal intramembranous bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-15	scoliosis; HPO definition states process but placement is under morphology	
HP:0012795	Abnormality of the optic disc	skos:exactMatch	1	MP:0008259	abnormal optic disk morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst	
HP:0012819	Myocarditis	skos:exactMatch	1	MP:0001856	myocarditis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32354800, PMID:32352535
HP:0020060	Decreased red blood cell count	skos:exactMatch	1	MP:0002875	decreased erythrocyte cell number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32566620
HP:0020062	Decreased hemoglobin concentration	skos:narrowMatch	1	MP:0002874	decreased hemoglobin content	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2023-11-15	COVID, MP term refers to blood in general, HPO term is for erythrocyte hemoglobin specifically	PMID:32284281, PMID:32007143
HP:0020113	Decreased proportion of CD4+CD25+ regulatory T cells	skos:relatedMatch	1	MP:0004974	decreased regulatory T cell number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32161940
HP:0025031	Abnormality of the digestive system	skos:narrowMatch	1	MP:0005381	digestive/alimentary phenotype	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; the HPO term covers both morph and physiology, closest match in MP would be the system header but this includes normals	
HP:0025095	Sneeze	skos:exactMatch	1	MP:0031089	sneezing	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32325252
HP:0025144	Shivering	skos:relatedMatch	1	MP:0000745	tremors	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID; MP term broad synonym = shivering	PMID:32371463
HP:0025247	Dermoid cyst	skos:narrowMatch	1	MP:0031309	skin cyst	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst; existing annotation J:186934	
HP:0025337	Red eye	skos:exactMatch	1	MP:0031347	red eye	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2022-02-01	COVID	PMID:32585259
HP:0025406	Asthenia	skos:narrowMatch	0.9	MP:0000746	weakness	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2023-11-15	COVID; potential for the MP term to be slightly broader than the symptom and HPO term mostly related to the use of feeling in HP definition, changed to narrow as I think the HP term would fall under the MP term	PMID:32574165
HP:0025407	Rectourethral fistula	skos:exactMatch	0	MP:0011786	rectourethral fistula	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723|orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0025420	Diffuse alveolar hemorrhage	skos:broadMatch	1	MP:0010909	pulmonary alveolar hemorrhage	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32620220
HP:0025426	Abnormal bronchus morphology	skos:exactMatch	0	MP:0002264	abnormal bronchus morphology	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723|orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0025435	Increased circulating lactate dehydrogenase concentration	skos:exactMatch	1	MP:0011971	increased circulating lactate dehydrogenase level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32007143, PMID:32531257
HP:0025439	Pharyngitis	skos:exactMatch	1	MP:0031095	pharyngitis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32574165
HP:0025480	Lipomyelomeningocele	skos:narrowMatch	1	MP:0009929	meningomyelocele	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst	
HP:0025579	Abnormal left atrium morphology	skos:exactMatch	1	MP:0003923	abnormal heart left atrium morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0025580	Abnormal right atrium morphology	skos:exactMatch	1	MP:0003922	abnormal heart right atrium morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0030038	Enchondroma	skos:relatedMatch	1	MP:0031283	increased enchondroma incidence	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-05-27	KidsFirst; new incidence term falls under increased skeletal tumor incidence	
HP:0030040	Fused lumbar vertebrae	skos:exactMatch	1	MP:0004621	lumbar vertebral fusion	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-02	scoliosis	
HP:0030043	Hip subluxation	skos:narrowMatch	1	MP:0030829	abnormal hip joint morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-25	KidsFirst; consider adding new term, no existing annotations in MGI	
HP:0030319	Weakness of facial musculature	skos:exactMatch	1	MP:0031314	facial muscle weakness	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-10-25	KidsFirst; new term - child of muscle weakness (MP:0000747) I do not see any existing annotations mentioning face or facial under this term	
HP:0030319	Weakness of facial musculature	skos:exactMatch	1	MP:0031314	facial muscle weakness	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-12-31	COVID	PMID:32622375
HP:0030356	Increased serum interferon-gamma level	skos:exactMatch	1	MP:0008577	increased circulating interferon-gamma level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID; HPO definition is ..in blood circulation	PMID:32387470
HP:0030431	Osteochondroma	skos:relatedMatch	1	MP:0010079	increased osteochondroma incidence	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0030434	Pilomatrixoma	skos:relatedMatch	1	MP:0002013	increased pilomatricoma incidence	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0030708	Myeloschisis	skos:narrowMatch	1	MP:0009929	meningomyelocele	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-02-02	KidsFirst	
