p1,p2,cat,label_x,label_y,o1,o2
http://purl.obolibrary.org/obo/HP_0011573,http://purl.obolibrary.org/obo/MP_0011680,lexical,Hypoplastic tricuspid valve (HPO),tricuspid valve hypoplasia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011680,http://purl.obolibrary.org/obo/HP_0011573,lexical,tricuspid valve hypoplasia (MPO),Hypoplastic tricuspid valve (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0004610,http://purl.obolibrary.org/obo/HP_0008479,lexical,small vertebrae (MPO),Hypoplastic vertebral bodies (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0008479,http://purl.obolibrary.org/obo/MP_0004610,lexical,Hypoplastic vertebral bodies (HPO),small vertebrae (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0040213,http://purl.obolibrary.org/obo/MP_0001956,lexical,Hypopnea (HPO),hypopnea (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001956,http://purl.obolibrary.org/obo/HP_0040213,lexical,hypopnea (MPO),Hypopnea (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0030668,http://purl.obolibrary.org/obo/HP_0500139,lexical,decreased circulating proline level (MPO),Hypoprolinemia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0500139,http://purl.obolibrary.org/obo/MP_0030668,lexical,Hypoprolinemia (HPO),decreased circulating proline level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005567,http://purl.obolibrary.org/obo/HP_0003075,lexical,decreased circulating total protein level (MPO),Hypoproteinemia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003075,http://purl.obolibrary.org/obo/MP_0005567,lexical,Hypoproteinemia (HPO),decreased circulating total protein level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030932,http://purl.obolibrary.org/obo/HP_0031615,lexical,hypopyon (MPO),Hypopyon (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031615,http://purl.obolibrary.org/obo/MP_0030932,lexical,Hypopyon (HPO),hypopyon (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030695,http://purl.obolibrary.org/obo/HP_0012279,lexical,decreased circulating serine level (MPO),Hyposerinemia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012279,http://purl.obolibrary.org/obo/MP_0030695,lexical,Hyposerinemia (HPO),decreased circulating serine level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0008544,http://purl.obolibrary.org/obo/HP_0004409,lexical,impaired olfaction (MPO),Hyposmia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004409,http://purl.obolibrary.org/obo/MP_0008544,lexical,Hyposmia (HPO),impaired olfaction (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003124,http://purl.obolibrary.org/obo/HP_0000047,lexical,hypospadia (MPO),Hypospadias (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000047,http://purl.obolibrary.org/obo/MP_0003124,lexical,Hypospadias (HPO),hypospadia (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0000601,http://purl.obolibrary.org/obo/MP_0006197,lexical,Hypotelorism (HPO),ocular hypotelorism (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006197,http://purl.obolibrary.org/obo/HP_0000601,lexical,ocular hypotelorism (MPO),Hypotelorism (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002615,http://purl.obolibrary.org/obo/MP_0002843,lexical,Hypotension (HPO),decreased systemic arterial blood pressure (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002843,http://purl.obolibrary.org/obo/HP_0002615,lexical,decreased systemic arterial blood pressure (MPO),Hypotension (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002045,http://purl.obolibrary.org/obo/MP_0005534,lexical,Hypothermia (HPO),decreased body temperature (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005534,http://purl.obolibrary.org/obo/HP_0002045,lexical,decreased body temperature (MPO),Hypothermia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000821,http://purl.obolibrary.org/obo/MP_0003503,lexical,Hypothyroidism (HPO),decreased activity of thyroid gland (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003503,http://purl.obolibrary.org/obo/HP_0000821,lexical,decreased activity of thyroid gland (MPO),Hypothyroidism (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003537,http://purl.obolibrary.org/obo/MP_0008822,lexical,Hypouricemia (HPO),decreased blood uric acid level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0008822,http://purl.obolibrary.org/obo/HP_0003537,lexical,decreased blood uric acid level (MPO),Hypouricemia (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0002321,http://purl.obolibrary.org/obo/HP_0002791,lexical,hypoventilation (MPO),Hypoventilation (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002791,http://purl.obolibrary.org/obo/MP_0002321,lexical,Hypoventilation (HPO),hypoventilation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010128,http://purl.obolibrary.org/obo/HP_0011106,lexical,hypovolemia (MPO),Hypovolemia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0011106,http://purl.obolibrary.org/obo/MP_0010128,lexical,Hypovolemia (HPO),hypovolemia (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0012418,http://purl.obolibrary.org/obo/MP_0012549,lexical,Hypoxemia (HPO),hypoxemia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0012549,http://purl.obolibrary.org/obo/HP_0012418,lexical,hypoxemia (MPO),Hypoxemia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0032564,http://purl.obolibrary.org/obo/MP_0009482,lexical,Ileitis (HPO),ileum inflammation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0009482,http://purl.obolibrary.org/obo/HP_0032564,lexical,ileum inflammation (MPO),Ileitis (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0030505,http://purl.obolibrary.org/obo/HP_0011079,lexical,tooth impaction (MPO),Impacted tooth (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0011079,http://purl.obolibrary.org/obo/MP_0030505,lexical,Impacted tooth (HPO),tooth impaction (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0005959,http://purl.obolibrary.org/obo/MP_0030973,lexical,Impaired gluconeogenesis (HPO),impaired gluconeogenesis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030973,http://purl.obolibrary.org/obo/HP_0005959,lexical,impaired gluconeogenesis (MPO),Impaired gluconeogenesis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0040270,http://purl.obolibrary.org/obo/MP_0005293,lexical,Impaired glucose tolerance (HPO),impaired glucose tolerance (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005293,http://purl.obolibrary.org/obo/HP_0040270,lexical,impaired glucose tolerance (MPO),Impaired glucose tolerance (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0040238,http://purl.obolibrary.org/obo/MP_0008720,lexical,Impaired neutrophil chemotaxis (HPO),impaired neutrophil chemotaxis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0008720,http://purl.obolibrary.org/obo/HP_0040238,lexical,impaired neutrophil chemotaxis (MPO),Impaired neutrophil chemotaxis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003540,http://purl.obolibrary.org/obo/MP_0009549,lexical,Impaired platelet aggregation (HPO),decreased platelet aggregation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0009549,http://purl.obolibrary.org/obo/HP_0003540,lexical,decreased platelet aggregation (MPO),Impaired platelet aggregation (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0010831,http://purl.obolibrary.org/obo/MP_0001516,lexical,Impaired proprioception (HPO),abnormal motor coordination/balance (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001516,http://purl.obolibrary.org/obo/HP_0010831,lexical,abnormal motor coordination/balance (MPO),Impaired proprioception (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004727,http://purl.obolibrary.org/obo/MP_0013305,lexical,Impaired renal concentrating ability (HPO),isosthenuria (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0013305,http://purl.obolibrary.org/obo/HP_0004727,lexical,isosthenuria (MPO),Impaired renal concentrating ability (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0003540,http://purl.obolibrary.org/obo/HP_0030011,lexical,imperforate hymen (MPO),Imperforate hymen (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0030011,http://purl.obolibrary.org/obo/MP_0003540,lexical,Imperforate hymen (HPO),imperforate hymen (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005014,http://purl.obolibrary.org/obo/HP_0005404,lexical,increased B cell number (MPO),Increased B cell count (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0005404,http://purl.obolibrary.org/obo/MP_0005014,lexical,Increased B cell count (HPO),increased B cell number (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010067,http://purl.obolibrary.org/obo/HP_0031965,lexical,increased red blood cell distribution width (MPO),Increased RBC distribution width (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031965,http://purl.obolibrary.org/obo/MP_0010067,lexical,Increased RBC distribution width (HPO),increased red blood cell distribution width (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005015,http://purl.obolibrary.org/obo/HP_0100828,lexical,increased T cell number (MPO),Increased T cell count (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0100828,http://purl.obolibrary.org/obo/MP_0005015,lexical,Increased T cell count (HPO),increased T cell number (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0004892,http://purl.obolibrary.org/obo/HP_0030686,lexical,increased adiponectin level (MPO),Increased adiponectin level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0030686,http://purl.obolibrary.org/obo/MP_0004892,lexical,Increased adiponectin level (HPO),increased adiponectin level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002461,http://purl.obolibrary.org/obo/MP_0002493,lexical,increased immunoglobulin level (MPO),increased IgG level (MPO),MP,MP
http://purl.obolibrary.org/obo/MP_0002493,http://purl.obolibrary.org/obo/MP_0002461,lexical,increased IgG level (MPO),increased immunoglobulin level (MPO),MP,MP
http://purl.obolibrary.org/obo/MP_0002606,http://purl.obolibrary.org/obo/HP_0031807,lexical,increased basophil cell number (MPO),Increased basophil count (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031807,http://purl.obolibrary.org/obo/MP_0002606,lexical,Increased basophil count (HPO),increased basophil cell number (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0003138,http://purl.obolibrary.org/obo/MP_0005565,lexical,Increased blood urea nitrogen (HPO),increased blood urea nitrogen level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005565,http://purl.obolibrary.org/obo/HP_0003138,lexical,increased blood urea nitrogen level (MPO),Increased blood urea nitrogen (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0006087,http://purl.obolibrary.org/obo/HP_0031418,lexical,increased body mass index (MPO),Increased body mass index (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031418,http://purl.obolibrary.org/obo/MP_0006087,lexical,Increased body mass index (HPO),increased body mass index (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001260,http://purl.obolibrary.org/obo/HP_0004324,lexical,increased body weight (MPO),Increased body weight (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004324,http://purl.obolibrary.org/obo/MP_0001260,lexical,Increased body weight (HPO),increased body weight (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005422,http://purl.obolibrary.org/obo/MP_0000062,lexical,osteosclerosis (MPO),increased bone mineral density (MPO),MP,MP
http://purl.obolibrary.org/obo/MP_0000062,http://purl.obolibrary.org/obo/MP_0005422,lexical,increased bone mineral density (MPO),osteosclerosis (MPO),MP,MP
http://purl.obolibrary.org/obo/MP_0002496,http://purl.obolibrary.org/obo/HP_0410246,lexical,increased IgD level (MPO),Increased circulating IgD level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0410246,http://purl.obolibrary.org/obo/MP_0002496,lexical,Increased circulating IgD level (HPO),increased IgD level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002493,http://purl.obolibrary.org/obo/HP_0003237,lexical,increased IgG level (MPO),Increased circulating IgG level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003237,http://purl.obolibrary.org/obo/MP_0002493,lexical,Increased circulating IgG level (HPO),increased IgG level (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0012238,http://purl.obolibrary.org/obo/MP_0009699,lexical,Increased circulating chylomicron concentration (HPO),hyperchylomicronemia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0009699,http://purl.obolibrary.org/obo/HP_0012238,lexical,hyperchylomicronemia (MPO),Increased circulating chylomicron concentration (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0032362,http://purl.obolibrary.org/obo/MP_0001745,lexical,Increased circulating corticosterone level (HPO),increased circulating corticosterone level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001745,http://purl.obolibrary.org/obo/HP_0032362,lexical,increased circulating corticosterone level (MPO),Increased circulating corticosterone level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003118,http://purl.obolibrary.org/obo/MP_0014161,lexical,Increased circulating cortisol level (HPO),increased circulating cortisol level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0014161,http://purl.obolibrary.org/obo/HP_0003118,lexical,increased circulating cortisol level (MPO),Increased circulating cortisol level (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0001554,http://purl.obolibrary.org/obo/HP_0030781,lexical,increased circulating free fatty acid level (MPO),Increased circulating free fatty acid level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0030781,http://purl.obolibrary.org/obo/MP_0001554,lexical,Increased circulating free fatty acid level (HPO),increased circulating free fatty acid level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003362,http://purl.obolibrary.org/obo/HP_0000837,lexical,increased circulating gonadotropin level (MPO),Increased circulating gonadotropin level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000837,http://purl.obolibrary.org/obo/MP_0003362,lexical,Increased circulating gonadotropin level (HPO),increased circulating gonadotropin level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030984,http://purl.obolibrary.org/obo/HP_0031428,lexical,increased circulating osteocalcin level (MPO),Increased circulating osteocalcin level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031428,http://purl.obolibrary.org/obo/MP_0030984,lexical,Increased circulating osteocalcin level (HPO),increased circulating osteocalcin level (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0000870,http://purl.obolibrary.org/obo/MP_0005124,lexical,Increased circulating prolactin concentration (HPO),increased circulating prolactin level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005124,http://purl.obolibrary.org/obo/HP_0000870,lexical,increased circulating prolactin level (MPO),Increased circulating prolactin concentration (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000848,http://purl.obolibrary.org/obo/MP_0003352,lexical,Increased circulating renin level (HPO),increased circulating renin level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003352,http://purl.obolibrary.org/obo/HP_0000848,lexical,increased circulating renin level (MPO),Increased circulating renin level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031506,http://purl.obolibrary.org/obo/MP_0005477,lexical,Increased circulating thyroxine level (HPO),increased circulating thyroxine level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005477,http://purl.obolibrary.org/obo/HP_0031506,lexical,increased circulating thyroxine level (MPO),Increased circulating thyroxine level (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0008159,http://purl.obolibrary.org/obo/HP_0012107,lexical,increased diameter of fibula (MPO),Increased fibular diameter (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012107,http://purl.obolibrary.org/obo/MP_0008159,lexical,Increased fibular diameter (HPO),increased diameter of fibula (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005527,http://purl.obolibrary.org/obo/HP_0012214,lexical,increased renal glomerular filtration rate (MPO),Increased glomerular filtration rate (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012214,http://purl.obolibrary.org/obo/MP_0005527,lexical,Increased glomerular filtration rate (HPO),increased renal glomerular filtration rate (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0031862,http://purl.obolibrary.org/obo/MP_0003928,lexical,Increased heart rate variability (HPO),increased heart rate variability (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003928,http://purl.obolibrary.org/obo/HP_0031862,lexical,increased heart rate variability (MPO),Increased heart rate variability (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0002608,http://purl.obolibrary.org/obo/HP_0001899,lexical,increased hematocrit (MPO),Increased hematocrit (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001899,http://purl.obolibrary.org/obo/MP_0002608,lexical,Increased hematocrit (HPO),increased hematocrit (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0012649,http://purl.obolibrary.org/obo/MP_0001846,lexical,Increased inflammatory response (HPO),increased inflammatory response (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001846,http://purl.obolibrary.org/obo/HP_0012649,lexical,increased inflammatory response (MPO),Increased inflammatory response (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0005561,http://purl.obolibrary.org/obo/HP_0025548,lexical,increased mean corpuscular hemoglobin (MPO),Increased mean corpuscular hemoglobin concentration (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0025548,http://purl.obolibrary.org/obo/MP_0005561,lexical,Increased mean corpuscular hemoglobin concentration (HPO),increased mean corpuscular hemoglobin (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002590,http://purl.obolibrary.org/obo/HP_0005518,lexical,increased mean corpuscular volume (MPO),Increased mean corpuscular volume (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0005518,http://purl.obolibrary.org/obo/MP_0002590,lexical,Increased mean corpuscular volume (HPO),increased mean corpuscular volume (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0011877,http://purl.obolibrary.org/obo/MP_0002599,lexical,Increased mean platelet volume (HPO),increased mean platelet volume (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002599,http://purl.obolibrary.org/obo/HP_0011877,lexical,increased mean platelet volume (MPO),Increased mean platelet volume (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0004033,http://purl.obolibrary.org/obo/HP_0011069,lexical,supernumerary teeth (MPO),Increased number of teeth (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0011069,http://purl.obolibrary.org/obo/MP_0004033,lexical,Increased number of teeth (HPO),supernumerary teeth (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003034,http://purl.obolibrary.org/obo/HP_0005317,lexical,increased pulmonary vascular resistance (MPO),Increased pulmonary vascular resistance (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0005317,http://purl.obolibrary.org/obo/MP_0003034,lexical,Increased pulmonary vascular resistance (HPO),increased pulmonary vascular resistance (MPO),HP,MP
http://purl.obolibrary.org/obo/FYPO_0003386,http://purl.obolibrary.org/obo/HP_0031836,lexical,increased superoxide dismutase activity (FYPO),Increased superoxide dismutase activity (HPO),FYPO,HP
http://purl.obolibrary.org/obo/HP_0031836,http://purl.obolibrary.org/obo/FYPO_0003386,lexical,Increased superoxide dismutase activity (HPO),increased superoxide dismutase activity (FYPO),HP,FYPO
http://purl.obolibrary.org/obo/HP_0002659,http://purl.obolibrary.org/obo/MP_0000061,lexical,Increased susceptibility to fractures (HPO),fragile skeleton (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0000061,http://purl.obolibrary.org/obo/HP_0002659,lexical,fragile skeleton (MPO),Increased susceptibility to fractures (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0020219,http://purl.obolibrary.org/obo/HP_0031731,lexical,increased tear production (MPO),Increased tear production (HPO),MP,HP
